Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,0,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,DNI,DHI,Relative Humidity,Wind Speed
2023,9,25,14,30,17.5,95,0,95,93.29,3.9000000000000004
2023,9,25,15,30,17.6,93,0,93,91.12,4.3
2023,9,25,16,30,17.6,126,0,126,88.9,4.6000000000000005
2023,9,25,17,30,17.400000000000002,230,1,229,87.79,4.9
2023,9,25,18,30,17.2,74,0,74,86.51,5.1000000000000005
2023,9,25,19,30,16.900000000000002,48,0,48,86.75,5
2023,9,25,20,30,16.6,21,0,21,88.58,5
2023,9,25,21,30,16.400000000000002,122,246,63,90.84,4.800000000000001
2023,9,25,22,30,16.3,7,0,7,92.17,4.800000000000001
2023,9,25,23,30,16.2,0,0,0,93.18,4.800000000000001
2023,9,26,0,30,16.1,0,0,0,93.89,4.7
2023,9,26,1,30,15.8,0,0,0,94.84,4.6000000000000005
2023,9,26,2,30,15.5,0,0,0,94.92,4.5
2023,9,26,3,30,15.200000000000001,0,0,0,94.75,4.3
2023,9,26,4,30,15,0,0,0,94.46000000000001,4.2
2023,9,26,5,30,14.9,0,0,0,94.07000000000001,4.1000000000000005
2023,9,26,6,30,14.9,0,0,0,93.52,4.1000000000000005
2023,9,26,7,30,14.9,0,0,0,93.13,4.1000000000000005
2023,9,26,8,30,14.9,0,0,0,92.65,4.1000000000000005
2023,9,26,9,30,14.8,0,0,0,92.86,4.1000000000000005
2023,9,26,10,30,14.8,0,0,0,92.82000000000001,4
2023,9,26,11,30,15,9,0,9,91.92,4.1000000000000005
2023,9,26,12,30,15.4,54,0,54,90.78,4.1000000000000005
2023,9,26,13,30,15.9,107,0,107,89.10000000000001,4.2
2023,9,26,14,30,16.400000000000002,134,0,134,86.43,4.3
2023,9,26,15,30,16.8,92,0,92,83.3,4.3
2023,9,26,16,30,17.1,121,0,121,80.62,4.3
2023,9,26,17,30,17.2,107,0,107,79.38,4.2
2023,9,26,18,30,17.3,103,0,103,78.36,4.1000000000000005
2023,9,26,19,30,17.2,78,0,78,78.49,3.9000000000000004
2023,9,26,20,30,17,35,0,35,79.14,3.6
2023,9,26,21,30,16.400000000000002,47,0,47,82.01,3.2
2023,9,26,22,30,15.4,10,0,10,87.27,2.9000000000000004
2023,9,26,23,30,14.700000000000001,0,0,0,89.3,2.8000000000000003
2023,9,27,0,30,14.4,0,0,0,89.73,2.7
2023,9,27,1,30,14,0,0,0,90.79,2.8000000000000003
2023,9,27,2,30,13.5,0,0,0,92.21000000000001,2.8000000000000003
2023,9,27,3,30,13.100000000000001,0,0,0,93.2,2.8000000000000003
2023,9,27,4,30,12.8,0,0,0,93.15,2.9000000000000004
2023,9,27,5,30,12.4,0,0,0,92.88,3
2023,9,27,6,30,12.100000000000001,0,0,0,92.99,3.1
2023,9,27,7,30,11.8,0,0,0,93.04,3.1
2023,9,27,8,30,11.600000000000001,0,0,0,92.48,3.2
2023,9,27,9,30,11.3,0,0,0,92.77,3.2
2023,9,27,10,30,11.3,0,0,0,91.53,3.3000000000000003
2023,9,27,11,30,12,67,162,47,87.2,3.4000000000000004
2023,9,27,12,30,13.5,262,594,77,80,3.5
2023,9,27,13,30,15.100000000000001,442,721,99,72.31,3.5
2023,9,27,14,30,16.400000000000002,595,799,110,66.27,3.4000000000000004
2023,9,27,15,30,17.400000000000002,701,847,111,62.32,3.2
2023,9,27,16,30,18.2,658,543,258,59.76,3.1
2023,9,27,17,30,18.7,579,317,349,58.4,2.9000000000000004
2023,9,27,18,30,18.900000000000002,512,245,350,57.92,2.8000000000000003
2023,9,27,19,30,18.8,344,81,299,58.63,2.8000000000000003
2023,9,27,20,30,18.3,148,5,146,61.51,2.7
2023,9,27,21,30,17.1,51,0,51,71.2,2.5
2023,9,27,22,30,15.5,8,0,8,83.3,2.5
2023,9,27,23,30,14.600000000000001,0,0,0,84.94,2.6
2023,9,28,0,30,14.200000000000001,0,0,0,87.77,2.7
2023,9,28,1,30,13.9,0,0,0,90.27,2.8000000000000003
2023,9,28,2,30,13.700000000000001,0,0,0,92.2,2.8000000000000003
2023,9,28,3,30,13.5,0,0,0,94.05,2.7
2023,9,28,4,30,13.3,0,0,0,95.23,2.7
2023,9,28,5,30,12.9,0,0,0,97.67,2.7
2023,9,28,6,30,12.5,0,0,0,99.84,2.6
2023,9,28,7,30,12.3,0,0,0,100,2.6
2023,9,28,8,30,12.100000000000001,0,0,0,100,2.6
2023,9,28,9,30,12.100000000000001,0,0,0,100,2.6
2023,9,28,10,30,12.3,0,0,0,97.77,2.7
2023,9,28,11,30,13.100000000000001,40,14,38,92.07000000000001,3
2023,9,28,12,30,14.5,192,230,121,85.85000000000001,3.2
2023,9,28,13,30,16.1,144,1,144,81.05,3.3000000000000003
2023,9,28,14,30,17.5,132,0,132,76.89,3.3000000000000003
2023,9,28,15,30,18.5,129,0,129,74.91,3.2
2023,9,28,16,30,19.1,140,0,140,74.65,3.1
2023,9,28,17,30,19.3,136,0,136,75.63,3.1
2023,9,28,18,30,19.200000000000003,182,0,182,77.93,3.1
2023,9,28,19,30,18.900000000000002,240,57,209,80.92,3.2
2023,9,28,20,30,18.400000000000002,104,86,70,85.15,3.2
2023,9,28,21,30,17.6,6,0,6,91.58,3.2
2023,9,28,22,30,16.8,4,0,4,96.21000000000001,3.2
2023,9,28,23,30,16.400000000000002,0,0,0,96.89,3.4000000000000004
2023,9,29,0,30,16.3,0,0,0,97.28,3.5
2023,9,29,1,30,16.2,0,0,0,97.32000000000001,3.7
2023,9,29,2,30,16.1,0,0,0,97.29,3.9000000000000004
2023,9,29,3,30,15.9,0,0,0,97.53,3.9000000000000004
2023,9,29,4,30,15.8,0,0,0,96.85000000000001,4
2023,9,29,5,30,15.5,0,0,0,97.09,3.9000000000000004
2023,9,29,6,30,15.3,0,0,0,96.78,3.8000000000000003
2023,9,29,7,30,15,0,0,0,97.24000000000001,3.6
2023,9,29,8,30,14.8,0,0,0,97.22,3.5
2023,9,29,9,30,14.5,0,0,0,97.8,3.4000000000000004
2023,9,29,10,30,14.4,0,0,0,97.53,3.5
2023,9,29,11,30,14.600000000000001,25,4,25,95.82000000000001,3.6
2023,9,29,12,30,15.100000000000001,13,0,13,94.02,3.8000000000000003
2023,9,29,13,30,15.9,69,2,68,91.22,3.8000000000000003
2023,9,29,14,30,16.8,216,36,194,88.76,3.7
2023,9,29,15,30,17.5,205,29,185,87.06,3.8000000000000003
2023,9,29,16,30,18,62,1,61,86.3,3.9000000000000004
2023,9,29,17,30,18.3,20,0,20,85.97,4
2023,9,29,18,30,18.400000000000002,32,0,32,86.31,4.2
2023,9,29,19,30,18.2,13,0,13,87.81,4.3
2023,9,29,20,30,17.7,20,0,20,90.25,4
2023,9,29,21,30,17,17,0,17,93.86,3.6
2023,9,29,22,30,16.3,6,0,6,96.83,3
2023,9,29,23,30,15.9,0,0,0,97.92,2.6
2023,9,30,0,30,15.8,0,0,0,97.81,2.7
2023,9,30,1,30,15.8,0,0,0,97.73,3.1
2023,9,30,2,30,15.8,0,0,0,98.02,3.4000000000000004
2023,9,30,3,30,15.8,0,0,0,98.3,3.5
2023,9,30,4,30,15.600000000000001,0,0,0,98.85000000000001,3.5
2023,9,30,5,30,15.200000000000001,0,0,0,99.58,3.5
2023,9,30,6,30,14.9,0,0,0,98.67,3.6
2023,9,30,7,30,14.600000000000001,0,0,0,97.85000000000001,3.7
2023,9,30,8,30,14.4,0,0,0,97.14,3.4000000000000004
2023,9,30,9,30,14.100000000000001,0,0,0,97.77,3
2023,9,30,10,30,14,0,0,0,97.16,2.9000000000000004
2023,9,30,11,30,14.100000000000001,16,0,16,95.81,3.1
2023,9,30,12,30,14.600000000000001,83,6,81,94.08,3.4000000000000004
2023,9,30,13,30,15.4,63,0,63,91.32000000000001,3.5
2023,9,30,14,30,16.400000000000002,154,7,150,87.64,3.5
2023,9,30,15,30,17.7,125,1,124,83.65,3.4000000000000004
2023,9,30,16,30,18.900000000000002,317,50,281,80.3,3.2
2023,9,30,17,30,19.6,316,33,293,78.14,3.1
2023,9,30,18,30,19.900000000000002,356,57,319,77.13,2.9000000000000004
2023,9,30,19,30,20,211,13,204,76.72,2.6
2023,9,30,20,30,19.8,170,51,150,77.85000000000001,2.3000000000000003
2023,9,30,21,30,18.8,60,6,59,85.08,2
2023,9,30,22,30,17.5,4,0,4,93.01,1.9000000000000001
2023,9,30,23,30,16.7,0,0,0,92.72,1.9000000000000001
2023,10,1,0,30,16.1,0,0,0,95.14,2
2023,10,1,1,30,15.600000000000001,0,0,0,97.75,2.1
2023,10,1,2,30,15.3,0,0,0,99.88,2.3000000000000003
2023,10,1,3,30,15.200000000000001,0,0,0,100,2.4000000000000004
2023,10,1,4,30,15.100000000000001,0,0,0,100,2.4000000000000004
2023,10,1,5,30,14.9,0,0,0,100,2.3000000000000003
2023,10,1,6,30,14.600000000000001,0,0,0,100,2.3000000000000003
2023,10,1,7,30,14.4,0,0,0,100,2.4000000000000004
2023,10,1,8,30,14.200000000000001,0,0,0,100,2.5
2023,10,1,9,30,14,0,0,0,100,2.5
2023,10,1,10,30,14.100000000000001,0,0,0,98.86,2.6
2023,10,1,11,30,14.9,74,346,36,93.71000000000001,2.7
2023,10,1,12,30,16.6,254,646,62,86.9,2.9000000000000004
2023,10,1,13,30,18.7,436,782,76,79.02,2.9000000000000004
2023,10,1,14,30,20.400000000000002,585,840,88,71.71000000000001,2.8000000000000003
2023,10,1,15,30,21.6,687,868,98,67.45,2.5
2023,10,1,16,30,22.5,737,897,93,64.99,2.1
2023,10,1,17,30,23.200000000000003,723,896,91,63.38,1.9000000000000001
2023,10,1,18,30,23.5,647,873,86,63.410000000000004,1.7000000000000002
2023,10,1,19,30,23.5,520,832,77,65.05,1.5
2023,10,1,20,30,22.900000000000002,353,750,64,70.42,1.3
2023,10,1,21,30,21.400000000000002,166,575,46,83.28,1.1
2023,10,1,22,30,19.5,15,119,13,92.12,1.1
2023,10,1,23,30,18.7,0,0,0,91.81,1.1
2023,10,2,0,30,18.3,0,0,0,93.67,1.2000000000000002
2023,10,2,1,30,18,0,0,0,94.74,1.2000000000000002
2023,10,2,2,30,17.8,0,0,0,95.32000000000001,1.2000000000000002
2023,10,2,3,30,17.5,0,0,0,96.42,1.3
2023,10,2,4,30,17.3,0,0,0,96.68,1.6
2023,10,2,5,30,17,0,0,0,97.66,1.9000000000000001
2023,10,2,6,30,16.7,0,0,0,98.76,2
2023,10,2,7,30,16.5,0,0,0,99.13,2.1
2023,10,2,8,30,16.400000000000002,0,0,0,98.67,2.1
2023,10,2,9,30,16.2,0,0,0,98.89,2.1
2023,10,2,10,30,16.2,0,0,0,97.97,2.1
2023,10,2,11,30,17.1,68,306,35,92.25,2.3000000000000003
2023,10,2,12,30,18.8,244,625,61,84.82000000000001,2.4000000000000004
2023,10,2,13,30,20.5,420,752,76,78.03,2.3000000000000003
2023,10,2,14,30,21.700000000000003,565,809,90,73.85000000000001,2.1
2023,10,2,15,30,22.6,664,837,99,70.14,1.8
2023,10,2,16,30,23.3,711,856,100,66.95,1.5
2023,10,2,17,30,23.700000000000003,687,815,116,64.59,1.2000000000000002
2023,10,2,18,30,23.900000000000002,628,844,90,63.13,1
2023,10,2,19,30,23.900000000000002,504,800,82,62.59,0.9
2023,10,2,20,30,23.5,319,612,87,65.62,0.8
2023,10,2,21,30,22.200000000000003,157,526,50,74.13,0.8
2023,10,2,22,30,20.3,11,75,10,82.7,0.9
2023,10,2,23,30,18.900000000000002,0,0,0,85.02,1
2023,10,3,0,30,18.1,0,0,0,87.3,1.1
2023,10,3,1,30,17.400000000000002,0,0,0,88.4,1.2000000000000002
2023,10,3,2,30,16.900000000000002,0,0,0,89.61,1.2000000000000002
2023,10,3,3,30,16.400000000000002,0,0,0,91.89,1.2000000000000002
2023,10,3,4,30,16,0,0,0,94.09,1.2000000000000002
2023,10,3,5,30,15.8,0,0,0,95.63,1.2000000000000002
2023,10,3,6,30,15.600000000000001,0,0,0,97.54,1.2000000000000002
2023,10,3,7,30,15.5,0,0,0,98.7,1.1
2023,10,3,8,30,15.200000000000001,0,0,0,100,1.2000000000000002
2023,10,3,9,30,14.8,0,0,0,100,1.3
2023,10,3,10,30,14.600000000000001,0,0,0,100,1.2000000000000002
2023,10,3,11,30,15.8,70,344,34,94.25,1.2000000000000002
2023,10,3,12,30,18,249,650,61,87.14,1.1
2023,10,3,13,30,20.3,430,786,74,78.79,1
2023,10,3,14,30,22.400000000000002,581,858,81,70.77,0.9
2023,10,3,15,30,23.700000000000003,685,895,85,64.61,0.7000000000000001
2023,10,3,16,30,24.700000000000003,728,906,86,60.29,0.6000000000000001
2023,10,3,17,30,25.3,711,899,86,58.42,0.6000000000000001
2023,10,3,18,30,25.5,635,875,82,58.57,0.6000000000000001
2023,10,3,19,30,25.700000000000003,507,825,76,59.21,0.7000000000000001
2023,10,3,20,30,25.8,339,732,65,62.5,0.7000000000000001
2023,10,3,21,30,24.8,154,544,47,66.19,0.9
2023,10,3,22,30,22.700000000000003,10,80,9,70.81,1.2000000000000002
2023,10,3,23,30,21,0,0,0,76.41,1.5
2023,10,4,0,30,19.8,0,0,0,82.51,1.7000000000000002
2023,10,4,1,30,19,0,0,0,86,1.7000000000000002
2023,10,4,2,30,18.5,0,0,0,87.78,1.8
2023,10,4,3,30,18.1,0,0,0,89.48,1.8
2023,10,4,4,30,17.8,0,0,0,91.23,1.7000000000000002
2023,10,4,5,30,17.5,0,0,0,93.05,1.6
2023,10,4,6,30,17.3,0,0,0,94.8,1.4000000000000001
2023,10,4,7,30,17,0,0,0,97.45,1.2000000000000002
2023,10,4,8,30,16.8,0,0,0,98.81,1.2000000000000002
2023,10,4,9,30,16.6,0,0,0,100,1.2000000000000002
2023,10,4,10,30,16.7,0,0,0,100,1.3
2023,10,4,11,30,17.8,66,353,30,93.63,1.4000000000000001
2023,10,4,12,30,19.8,243,652,57,86.14,1.2000000000000002
2023,10,4,13,30,22,422,782,71,79.33,0.7000000000000001
2023,10,4,14,30,24.3,571,853,77,74.47,0.5
2023,10,4,15,30,25.700000000000003,673,891,80,69.75,0.5
2023,10,4,16,30,26.200000000000003,716,899,83,67.69,0.7000000000000001
2023,10,4,17,30,26.3,700,894,83,67.62,0.8
2023,10,4,18,30,26.200000000000003,626,870,81,68.41,1
2023,10,4,19,30,25.700000000000003,498,819,75,71.04,1.1
2023,10,4,20,30,24.8,333,727,65,76.61,1.1
2023,10,4,21,30,22.900000000000002,150,537,47,89.27,1.1
2023,10,4,22,30,20.8,9,75,9,98.58,1.1
2023,10,4,23,30,19.700000000000003,0,0,0,99.41,1.2000000000000002
2023,10,5,0,30,19,0,0,0,100,1.3
2023,10,5,1,30,18.3,0,0,0,100,1.4000000000000001
2023,10,5,2,30,17.6,0,0,0,100,1.4000000000000001
2023,10,5,3,30,17.1,0,0,0,100,1.4000000000000001
2023,10,5,4,30,16.7,0,0,0,100,1.4000000000000001
2023,10,5,5,30,16.5,0,0,0,100,1.4000000000000001
2023,10,5,6,30,16.5,0,0,0,100,1.3
2023,10,5,7,30,16.5,0,0,0,100,1.2000000000000002
2023,10,5,8,30,16.400000000000002,0,0,0,100,1.1
2023,10,5,9,30,16.1,0,0,0,100,1.2000000000000002
2023,10,5,10,30,16,0,0,0,100,1.2000000000000002
2023,10,5,11,30,17.1,66,358,31,94.29,1.1
2023,10,5,12,30,19,243,662,56,89.55,1
2023,10,5,13,30,20.6,423,794,69,81.37,1
2023,10,5,14,30,21.900000000000002,572,863,76,74.03,1.2000000000000002
2023,10,5,15,30,22.700000000000003,661,854,96,70.79,1.5
2023,10,5,16,30,23.200000000000003,715,910,79,69.89,1.8
2023,10,5,17,30,23.400000000000002,698,901,80,70.33,2.1
2023,10,5,18,30,23.200000000000003,620,871,79,72.16,2.3000000000000003
2023,10,5,19,30,22.8,492,819,73,74.32000000000001,2.3000000000000003
2023,10,5,20,30,22.1,325,722,63,78.2,2.1
2023,10,5,21,30,20.8,134,347,69,86.35000000000001,1.9000000000000001
2023,10,5,22,30,19.3,4,0,4,96.05,1.7000000000000002
2023,10,5,23,30,18.5,0,0,0,100,1.8
2023,10,6,0,30,17.900000000000002,0,0,0,100,1.9000000000000001
2023,10,6,1,30,17.5,0,0,0,100,2
2023,10,6,2,30,17.5,0,0,0,100,2
2023,10,6,3,30,17.6,0,0,0,100,2.1
2023,10,6,4,30,17.6,0,0,0,100,2
2023,10,6,5,30,17.6,0,0,0,100,1.9000000000000001
2023,10,6,6,30,17.7,0,0,0,100,1.8
2023,10,6,7,30,17.900000000000002,0,0,0,99.86,1.8
2023,10,6,8,30,18,0,0,0,99.99000000000001,1.8
2023,10,6,9,30,18.1,0,0,0,100,1.8
2023,10,6,10,30,18.3,0,0,0,99.63,1.7000000000000002
2023,10,6,11,30,19,21,0,21,96.61,1.9000000000000001
2023,10,6,12,30,20,20,0,20,94.81,2.1
2023,10,6,13,30,21,8,0,8,93.25,2.2
2023,10,6,14,30,21.900000000000002,118,3,116,90.68,2.5
2023,10,6,15,30,22.700000000000003,162,3,160,86.39,2.6
2023,10,6,16,30,23,216,17,204,83.91,2.6
2023,10,6,17,30,22.900000000000002,237,16,226,83.60000000000001,2.6
2023,10,6,18,30,22.400000000000002,186,9,180,86.92,2.5
2023,10,6,19,30,21.8,156,10,151,91.78,2.3000000000000003
2023,10,6,20,30,21.200000000000003,77,2,76,95.71000000000001,2.1
2023,10,6,21,30,20.6,46,1,46,98.66,2
2023,10,6,22,30,20.1,2,0,2,99.75,2
2023,10,6,23,30,19.700000000000003,0,0,0,99.94,2.1
2023,10,7,0,30,19.400000000000002,0,0,0,99.78,2.2
2023,10,7,1,30,19.200000000000003,0,0,0,99.38,2.2
2023,10,7,2,30,19.1,0,0,0,99,2.4000000000000004
2023,10,7,3,30,19.1,0,0,0,98.75,2.5
2023,10,7,4,30,19.1,0,0,0,98.57000000000001,2.5
2023,10,7,5,30,19,0,0,0,99.21000000000001,2.5
2023,10,7,6,30,18.900000000000002,0,0,0,99.43,2.4000000000000004
2023,10,7,7,30,18.8,0,0,0,99.46000000000001,2.4000000000000004
2023,10,7,8,30,18.7,0,0,0,99.56,2.3000000000000003
2023,10,7,9,30,18.6,0,0,0,99.35000000000001,2.1
2023,10,7,10,30,18.5,0,0,0,99.21000000000001,2.1
2023,10,7,11,30,18.8,16,0,16,97.18,2.4000000000000004
2023,10,7,12,30,19.400000000000002,139,75,118,95.98,2.7
2023,10,7,13,30,20.1,172,46,152,95.16,2.8000000000000003
2023,10,7,14,30,20.700000000000003,152,9,147,93.71000000000001,2.8000000000000003
2023,10,7,15,30,21.200000000000003,138,2,137,90.83,2.6
2023,10,7,16,30,21.400000000000002,132,3,130,88.48,2.3000000000000003
2023,10,7,17,30,21.200000000000003,46,0,46,88.19,2.1
2023,10,7,18,30,20.6,30,0,30,89.57000000000001,1.7000000000000002
2023,10,7,19,30,19.400000000000002,143,7,139,92.45,1.6
2023,10,7,20,30,17.8,109,4,108,95.35000000000001,2.3000000000000003
2023,10,7,21,30,16,28,1,28,96.19,3.8000000000000003
2023,10,7,22,30,14.5,2,0,2,91.94,4.7
2023,10,7,23,30,13.4,0,0,0,88.10000000000001,4.6000000000000005
2023,10,8,0,30,12.8,0,0,0,87.92,4.2
2023,10,8,1,30,12.200000000000001,0,0,0,88.97,3.8000000000000003
2023,10,8,2,30,11.700000000000001,0,0,0,90.17,3.4000000000000004
2023,10,8,3,30,11.5,0,0,0,90.17,3.3000000000000003
2023,10,8,4,30,11.4,0,0,0,90.3,3.4000000000000004
2023,10,8,5,30,11.200000000000001,0,0,0,90.2,3.6
2023,10,8,6,30,10.8,0,0,0,90.82000000000001,3.6
2023,10,8,7,30,10.5,0,0,0,90.9,3.7
2023,10,8,8,30,10.100000000000001,0,0,0,91.97,3.6
2023,10,8,9,30,9.9,0,0,0,92.27,3.5
2023,10,8,10,30,9.8,0,0,0,92.04,3.5
2023,10,8,11,30,10.4,59,335,30,88.16,3.7
2023,10,8,12,30,11.8,237,662,57,81.29,3.9000000000000004
2023,10,8,13,30,13.4,418,801,71,73.56,3.9000000000000004
2023,10,8,14,30,14.700000000000001,569,873,78,67.45,3.7
2023,10,8,15,30,15.700000000000001,406,139,316,62.870000000000005,3.6
2023,10,8,16,30,16.3,284,13,275,60.45,3.6
2023,10,8,17,30,16.6,220,6,216,59.09,3.7
2023,10,8,18,30,16.6,130,0,130,58.660000000000004,3.7
2023,10,8,19,30,16.2,199,18,190,59.64,3.7
2023,10,8,20,30,15.4,176,67,153,62.56,3.5
2023,10,8,21,30,14.4,90,195,57,67.57000000000001,3.3000000000000003
2023,10,8,22,30,13.3,3,18,3,73.88,3.1
2023,10,8,23,30,12.5,0,0,0,78.21000000000001,3.1
2023,10,9,0,30,12.200000000000001,0,0,0,79.77,3
2023,10,9,1,30,12,0,0,0,80.71000000000001,3
2023,10,9,2,30,11.8,0,0,0,81.14,2.9000000000000004
2023,10,9,3,30,11.600000000000001,0,0,0,81.48,2.9000000000000004
2023,10,9,4,30,11.200000000000001,0,0,0,82.06,2.9000000000000004
2023,10,9,5,30,10.5,0,0,0,84.21000000000001,2.9000000000000004
2023,10,9,6,30,9.8,0,0,0,86.10000000000001,2.7
2023,10,9,7,30,9.200000000000001,0,0,0,87.17,2.7
2023,10,9,8,30,8.8,0,0,0,87.46000000000001,2.6
2023,10,9,9,30,8.5,0,0,0,87.36,2.6
2023,10,9,10,30,8.3,0,0,0,86.92,2.6
2023,10,9,11,30,9.1,44,27,42,82.33,2.8000000000000003
2023,10,9,12,30,10.8,155,137,118,74.63,3
2023,10,9,13,30,12.600000000000001,356,475,152,66.48,3
2023,10,9,14,30,14,566,876,77,60.47,3
2023,10,9,15,30,15,669,918,78,56.07,3.2
2023,10,9,16,30,15.600000000000001,711,926,81,53.25,3.3000000000000003
2023,10,9,17,30,15.9,616,686,159,51.82,3.4000000000000004
2023,10,9,18,30,16,611,879,83,51.65,3.5
2023,10,9,19,30,15.8,170,16,162,52.95,3.4000000000000004
2023,10,9,20,30,15.3,73,1,73,55.980000000000004,3.2
2023,10,9,21,30,13.8,99,255,57,65.33,2.8000000000000003
2023,10,9,22,30,12.3,1,0,1,76.03,2.6
2023,10,9,23,30,11.600000000000001,0,0,0,79.55,2.5
2023,10,10,0,30,11.100000000000001,0,0,0,82.10000000000001,2.3000000000000003
2023,10,10,1,30,10.700000000000001,0,0,0,83.68,2.1
2023,10,10,2,30,10.600000000000001,0,0,0,84,1.9000000000000001
2023,10,10,3,30,10.8,0,0,0,84.43,1.8
2023,10,10,4,30,10.9,0,0,0,86.2,1.8
2023,10,10,5,30,10.8,0,0,0,88.09,1.8
2023,10,10,6,30,10.600000000000001,0,0,0,90.86,1.9000000000000001
2023,10,10,7,30,10.3,0,0,0,94.52,2
2023,10,10,8,30,10,0,0,0,97.86,2.1
2023,10,10,9,30,10,0,0,0,98.59,2
2023,10,10,10,30,10.100000000000001,0,0,0,98.02,1.9000000000000001
2023,10,10,11,30,11,39,81,32,92.33,1.8
2023,10,10,12,30,12.600000000000001,158,139,121,86.25,1.9000000000000001
2023,10,10,13,30,14.5,243,99,201,77.26,2
2023,10,10,14,30,16,508,639,154,66.85,2
2023,10,10,15,30,17,582,657,162,59.660000000000004,2.1
2023,10,10,16,30,17.6,260,55,223,55.21,2.1
2023,10,10,17,30,17.900000000000002,674,871,99,53.31,2.3000000000000003
2023,10,10,18,30,17.900000000000002,427,436,167,53.730000000000004,2.4000000000000004
2023,10,10,19,30,17.7,76,6,73,55.52,2.4000000000000004
2023,10,10,20,30,17.1,50,0,50,60.29,2.1
2023,10,10,21,30,15.8,76,116,57,74.2,1.9000000000000001
2023,10,10,22,30,14.700000000000001,0,0,0,80.95,1.8
2023,10,10,23,30,14.4,0,0,0,79.77,1.8
2023,10,11,0,30,14.200000000000001,0,0,0,79.01,1.7000000000000002
2023,10,11,1,30,14.200000000000001,0,0,0,77.65,1.6
2023,10,11,2,30,14.100000000000001,0,0,0,78.41,1.5
2023,10,11,3,30,13.9,0,0,0,79.87,1.5
2023,10,11,4,30,13.600000000000001,0,0,0,81.52,1.4000000000000001
2023,10,11,5,30,13.3,0,0,0,83.10000000000001,1.3
2023,10,11,6,30,13,0,0,0,84.68,1.1
2023,10,11,7,30,12.700000000000001,0,0,0,86.19,1.1
2023,10,11,8,30,12.3,0,0,0,88.3,1
2023,10,11,9,30,11.9,0,0,0,90.55,1.1
2023,10,11,10,30,11.5,0,0,0,93.25,1.1
2023,10,11,11,30,12.3,25,0,25,89.11,0.9
2023,10,11,12,30,14.3,160,200,108,82.61,0.9
2023,10,11,13,30,16.400000000000002,397,771,72,73.15,1.2000000000000002
2023,10,11,14,30,18.1,546,854,77,64.85,1.5
2023,10,11,15,30,19.1,648,899,78,58.64,1.6
2023,10,11,16,30,19.6,691,911,80,55.06,1.6
2023,10,11,17,30,19.900000000000002,673,907,78,53.92,1.5
2023,10,11,18,30,19.900000000000002,596,884,74,54.19,1.4000000000000001
2023,10,11,19,30,19.700000000000003,467,830,69,55.56,1.3
2023,10,11,20,30,19,300,729,59,60.28,1
2023,10,11,21,30,17.400000000000002,118,509,39,75.88,0.9
2023,10,11,22,30,16.2,0,0,0,74.54,1.1
2023,10,11,23,30,15.700000000000001,0,0,0,71.01,1.3
2023,10,12,0,30,15.200000000000001,0,0,0,70.11,1.3
2023,10,12,1,30,14.9,0,0,0,69.96000000000001,1.2000000000000002
2023,10,12,2,30,14.600000000000001,0,0,0,70.54,1.1
2023,10,12,3,30,14.100000000000001,0,0,0,72.38,1.1
2023,10,12,4,30,13.600000000000001,0,0,0,74.26,1.2000000000000002
2023,10,12,5,30,13,0,0,0,76.98,1.3
2023,10,12,6,30,12.3,0,0,0,80.31,1.5
2023,10,12,7,30,11.600000000000001,0,0,0,84.89,1.6
2023,10,12,8,30,10.9,0,0,0,90.51,1.7000000000000002
2023,10,12,9,30,10.3,0,0,0,96.47,1.7000000000000002
2023,10,12,10,30,10,0,0,0,100,1.6
2023,10,12,11,30,11.3,48,302,26,94.38,1.4000000000000001
2023,10,12,12,30,13.700000000000001,218,640,54,85.27,1.1
2023,10,12,13,30,16,394,779,69,74.99,0.9
2023,10,12,14,30,18.2,540,848,78,61.83,0.7000000000000001
2023,10,12,15,30,19.3,638,879,84,54.53,0.5
2023,10,12,16,30,19.900000000000002,526,360,286,53.5,0.6000000000000001
2023,10,12,17,30,20,422,158,319,54.32,0.8
2023,10,12,18,30,20,581,843,88,55.050000000000004,1
2023,10,12,19,30,19.8,452,781,81,57.120000000000005,1
2023,10,12,20,30,19,286,673,67,63.08,0.8
